2.030427964700000132e+02,4.244910426999999879e-04,-2.054101526099999953e-03,2.094902379599999916e-06,1.416219873500000004e+00
2.029427964600000109e+02,4.247011952700000242e-04,-2.055120677600000105e-03,2.096974368400000065e-06,1.416220870799999920e+00
2.028427964500000087e+02,4.249115560199999918e-04,-2.056140841299999855e-03,2.099049432800000063e-06,1.416221869199999928e+00
2.027427964400000064e+02,4.251221252699999937e-04,-2.057162017699999852e-03,2.101127578800000143e-06,1.416222868500000009e+00
2.026427964300000042e+02,4.253329033200000178e-04,-2.058184209299999869e-03,2.103208812400000116e-06,1.416223868799999952e+00
2.025427964200000019e+02,4.255438904900000043e-04,-2.059207417399999945e-03,2.105293139899999802e-06,1.416224870199999986e+00
2.024427964099999997e+02,4.257550870799999953e-04,-2.060231642900000205e-03,2.107380567400000146e-06,1.416225872400000085e+00
2.023427963999999974e+02,4.259664934099999852e-04,-2.061256888099999816e-03,2.109471100900000110e-06,1.416226875800000062e+00
2.022427963899999952e+02,4.261781097899999923e-04,-2.062283154199999816e-03,2.111564746699999940e-06,1.416227880099999892e+00
2.021427963799999930e+02,4.263899365299999807e-04,-2.063310442699999980e-03,2.113661511000000017e-06,1.416228885400000026e+00
2.020427963699999907e+02,4.266019739499999990e-04,-2.064338755100000086e-03,2.115761399900000016e-06,1.416229891700000021e+00
2.019427963599999885e+02,4.268142223699999873e-04,-2.065368093199999953e-03,2.117864419700000180e-06,1.416230899100000107e+00
2.018427963499999862e+02,4.270266820800000117e-04,-2.066398458200000184e-03,2.119970576600000045e-06,1.416231907400000045e+00
2.017427963400000124e+02,4.272393534299999949e-04,-2.067429851799999860e-03,2.122079876700000132e-06,1.416232916700000066e+00
2.016427963300000101e+02,4.274522367100000030e-04,-2.068462275500000062e-03,2.124192326499999987e-06,1.416233927099999956e+00
2.015427963200000079e+02,4.276653322399999761e-04,-2.069495730999999870e-03,2.126307932199999992e-06,1.416234938499999929e+00
2.014427963100000056e+02,4.278786403499999932e-04,-2.070530219700000060e-03,2.128426699899999821e-06,1.416235950899999985e+00
2.013427963000000034e+02,4.280921613500000182e-04,-2.071565742799999933e-03,2.130548636200000154e-06,1.416236964199999893e+00
2.012427962900000011e+02,4.283058955700000218e-04,-2.072602302599999956e-03,2.132673747199999816e-06,1.416237978699999900e+00
2.011427962799999989e+02,4.285198433099999919e-04,-2.073639899999999824e-03,2.134802039300000187e-06,1.416238994099999982e+00
2.010427962699999966e+02,4.287340049000000074e-04,-2.074678536999999962e-03,2.136933518900000102e-06,1.416240010499999924e+00
2.009427962599999944e+02,4.289483806600000084e-04,-2.075718214599999931e-03,2.139068192400000095e-06,1.416241027899999949e+00
