1.499985367200000086e+00,2.195183934499999978e+01,-1.304852653599999996e+02,5.555547278800000016e-02,1.309258846099999971e+02
1.499985351400000111e+00,2.194013569199999836e+01,-1.304150416299999904e+02,5.555547922399999700e-02,1.308556588700000134e+02
1.499985335699999922e+00,2.192843208000000033e+01,-1.303448179499999924e+02,5.555547245499999759e-02,1.307854330799999900e+02
1.499985319899999947e+00,2.191672843199999932e+01,-1.302745942200000115e+02,5.555547789899999839e-02,1.307152073400000063e+02
1.499985304099999972e+00,2.190502481700000104e+01,-1.302043705400000135e+02,5.555547232300000332e-02,1.306449815500000113e+02
1.499985288199999989e+00,2.189332110000000142e+01,-1.301341467199999897e+02,5.555550128100000123e-02,1.305747559000000138e+02
1.499985272400000014e+00,2.188161760299999870e+01,-1.300639231899999970e+02,5.555545613699999774e-02,1.305045299399999976e+02
1.499985256500000030e+00,2.186991386000000048e+01,-1.299936993500000142e+02,5.555549442399999871e-02,1.304343043300000033e+02
1.499985240600000047e+00,2.185821028000000155e+01,-1.299234757099999911e+02,5.555547768199999709e-02,1.303640784899999971e+02
1.499985224600000056e+00,2.184650663000000037e+01,-1.298532519800000102e+02,5.555548507299999661e-02,1.302938527500000134e+02
1.499985208700000072e+00,2.183480298199999936e+01,-1.297830282600000089e+02,5.555549160300000261e-02,1.302236269999999934e+02
1.499985192700000081e+00,2.182309938299999885e+01,-1.297128045999999983e+02,5.555548180699999838e-02,1.301534011900000110e+02
1.499985176700000089e+00,2.181139575099999917e+01,-1.296425809000000129e+02,5.555548339699999810e-02,1.300831754200000034e+02
1.499985160600000089e+00,2.179969210599999840e+01,-1.295723571800000116e+02,5.555548962700000010e-02,1.300129496700000118e+02
1.499985144500000089e+00,2.178798850500000128e+01,-1.295021335200000010e+02,5.555548099200000034e-02,1.299427238499999930e+02
1.499985128400000089e+00,2.177628486800000118e+01,-1.294319098100000076e+02,5.555548483899999668e-02,1.298724980899999935e+02
1.499985112300000090e+00,2.176458130400000002e+01,-1.293616861900000004e+02,5.555546436699999868e-02,1.298022722199999919e+02
1.499985096200000090e+00,2.175287758600000032e+01,-1.292914623899999924e+02,5.555549586900000031e-02,1.297320465699999943e+02
1.499985080000000082e+00,2.174117406399999908e+01,-1.292212388300000043e+02,5.555546149199999673e-02,1.296618206400000020e+02
1.499985063800000074e+00,2.172947035800000037e+01,-1.291510150299999964e+02,5.555548912000000256e-02,1.295915949799999964e+02
1.499985047600000065e+00,2.171776679799999954e+01,-1.290807914199999971e+02,5.555546793399999961e-02,1.295213690999999869e+02
1.499985031300000049e+00,2.170606315299999878e+01,-1.290105677100000037e+02,5.555547564700000218e-02,1.294511433499999953e+02
1.499985015000000033e+00,2.169435952399999934e+01,-1.289403440199999977e+02,5.555547787799999804e-02,1.293809175700000083e+02
1.499984998700000016e+00,2.168265594100000015e+01,-1.288701203800000030e+02,5.555546505600000157e-02,1.293106917300000021e+02
1.499984982400000000e+00,2.167095226500000038e+01,-1.287998966300000063e+02,5.555548376299999924e-02,1.292404660200000137e+02
1.499984965999999975e+00,2.165924867500000062e+01,-1.287296729800000037e+02,5.555547335799999875e-02,1.291702401800000075e+02
1.499984949699999959e+00,2.164754504700000126e+01,-1.286594492899999977e+02,5.555547624499999892e-02,1.291000143999999921e+02
1.499984933199999926e+00,2.163584142899999918e+01,-1.285892256099999997e+02,5.555547568199999814e-02,1.290297885999999892e+02
1.499984916799999901e+00,2.162413782100000148e+01,-1.285190019499999892e+02,5.555547216500000135e-02,1.289595627900000068e+02
1.499984900300000090e+00,2.161243416699999997e+01,-1.284487782299999878e+02,5.555548412099999694e-02,1.288893370499999946e+02
1.499984883800000057e+00,2.160073054100000078e+01,-1.283785545400000103e+02,5.555548719799999896e-02,1.288191112599999997e+02
1.499984867300000024e+00,2.158902688599999919e+01,-1.283083308200000090e+02,5.555549997099999693e-02,1.287488855199999875e+02
1.499984850799999991e+00,2.157732331600000109e+01,-1.282381072000000017e+02,5.555548400299999828e-02,1.286786596499999860e+02
1.499984834199999950e+00,2.156561973899999884e+01,-1.281678835799999945e+02,5.555547099299999736e-02,1.286084338000000002e+02
1.499984817599999909e+00,2.155391613899999825e+01,-1.280976599299999918e+02,5.555546578400000213e-02,1.285382079700000020e+02
1.499984801000000090e+00,2.154221251799999948e+01,-1.280274362499999938e+02,5.555546779199999757e-02,1.284679821800000070e+02
1.499984784300000040e+00,2.153050881800000127e+01,-1.279572124700000018e+02,5.555549680099999832e-02,1.283977565000000141e+02
1.499984767599999991e+00,2.151880524699999953e+01,-1.278869888499999945e+02,5.555548239099999952e-02,1.283275306300000125e+02
1.499984750899999941e+00,2.150710162400000058e+01,-1.278167651699999965e+02,5.555548553299999998e-02,1.282573048399999891e+02
1.499984734199999892e+00,2.149539801399999916e+01,-1.277465415100000001e+02,5.555548476899999782e-02,1.281870790199999988e+02
1.499984717400000056e+00,2.148369443500000031e+01,-1.276763178900000071e+02,5.555547359099999999e-02,1.281168531700000131e+02
1.499984700599999998e+00,2.147199079600000005e+01,-1.276060941899999932e+02,5.555548291199999961e-02,1.280466274000000055e+02
1.499984683799999940e+00,2.146028729000000013e+01,-1.275358706600000005e+02,5.555544728499999668e-02,1.279764014299999957e+02
1.499984666900000096e+00,2.144858357500000068e+01,-1.274656468700000005e+02,5.555548258899999786e-02,1.279061757700000044e+02
1.499984650000000030e+00,2.143687995000000157e+01,-1.273954231900000025e+02,5.555548773800000201e-02,1.278359499799999952e+02
1.499984633099999964e+00,2.142517642500000008e+01,-1.273251996300000002e+02,5.555545919299999941e-02,1.277657240399999949e+02
1.499984616199999898e+00,2.141347276699999824e+01,-1.272549759099999989e+02,5.555547585799999744e-02,1.276954982900000033e+02
1.499984599200000046e+00,2.140176915300000005e+01,-1.271847522500000025e+02,5.555547789399999797e-02,1.276252724800000067e+02
1.499984582199999972e+00,2.139006560800000045e+01,-1.271145286699999986e+02,5.555545678800000164e-02,1.275550465799999955e+02
1.499984565199999897e+00,2.137836195499999903e+01,-1.270443049600000052e+02,5.555547215400000183e-02,1.274848208199999959e+02
1.499984548200000045e+00,2.136665832599999959e+01,-1.269740812799999929e+02,5.555547976900000046e-02,1.274145950300000010e+02
1.499984531099999963e+00,2.135495474100000024e+01,-1.269038576500000062e+02,5.555547286799999984e-02,1.273443691800000011e+02
1.499984514000000102e+00,2.134325114900000031e+01,-1.268336340200000052e+02,5.555546808100000206e-02,1.272741433300000011e+02
1.499984496900000019e+00,2.133154752400000120e+01,-1.267634103399999930e+02,5.555547486199999968e-02,1.272039175400000062e+02
1.499984479699999929e+00,2.131984393500000152e+01,-1.266931867100000062e+02,5.555546972599999939e-02,1.271336916900000062e+02
1.499984462500000060e+00,2.130814029300000101e+01,-1.266229630100000065e+02,5.555548261399999993e-02,1.270634659199999987e+02
1.499984445299999969e+00,2.129643670800000166e+01,-1.265527393899999993e+02,5.555547652599999997e-02,1.269932400600000051e+02
1.499984428100000100e+00,2.128473312999999933e+01,-1.264825157700000062e+02,5.555546842299999982e-02,1.269230141999999972e+02
1.499984410800000001e+00,2.127302952300000172e+01,-1.264122921200000036e+02,5.555547003399999989e-02,1.268527883699999990e+02
1.499984393499999902e+00,2.126132588799999823e+01,-1.263420684400000056e+02,5.555548137400000142e-02,1.267825625899999977e+02
1.499984376100000016e+00,2.124962233100000120e+01,-1.262718448499999937e+02,5.555546668900000068e-02,1.267123366900000008e+02
1.499984358799999917e+00,2.123791866299999853e+01,-1.262016211199999987e+02,5.555548938899999845e-02,1.266421109500000028e+02
1.499984341400000032e+00,2.122621513400000026e+01,-1.261313975700000043e+02,5.555546548000000334e-02,1.265718850100000026e+02
1.499984323999999924e+00,2.121451152199999868e+01,-1.260611739200000017e+02,5.555546976299999967e-02,1.265016591899999980e+02
1.499984306500000031e+00,2.120280789099999907e+01,-1.259909502400000036e+02,5.555548085300000133e-02,1.264314334000000031e+02
1.499984289099999923e+00,2.119110432600000138e+01,-1.259207266500000060e+02,5.555546957500000216e-02,1.263612075099999998e+02
1.499984271500000022e+00,2.117940068400000087e+01,-1.258505029500000063e+02,5.555548483500000190e-02,1.262909817299999986e+02
1.499984253999999906e+00,2.116769712199999987e+01,-1.257802793599999944e+02,5.555547310199999977e-02,1.262207558399999954e+02
1.499984236400000004e+00,2.115599357700000027e+01,-1.257100558000000063e+02,5.555545560599999683e-02,1.261505299199999968e+02
1.499984218800000102e+00,2.114428988499999917e+01,-1.256398320400000017e+02,5.555548832200000314e-02,1.260803042099999942e+02
1.499984201199999978e+00,2.113258636000000124e+01,-1.255696085000000011e+02,5.555546460400000164e-02,1.260100782699999939e+02
1.499984183600000076e+00,2.112088273399999849e+01,-1.254993848299999968e+02,5.555547500400000172e-02,1.259398524599999973e+02
1.499984165899999944e+00,2.110917916100000014e+01,-1.254291612300000054e+02,5.555546820499999983e-02,1.258696265800000020e+02
1.499984148200000034e+00,2.109747547899999986e+01,-1.253589374900000024e+02,5.555549809100000097e-02,1.257994008600000058e+02
1.499984130399999893e+00,2.108577197700000028e+01,-1.252887139799999972e+02,5.555546754799999681e-02,1.257291748800000022e+02
1.499984112699999983e+00,2.107406838200000010e+01,-1.252184903499999962e+02,5.555546828800000253e-02,1.256589490300000023e+02
1.499984094900000064e+00,2.106236475600000091e+01,-1.251482666899999998e+02,5.555547982999999718e-02,1.255887232200000057e+02
1.499984076999999916e+00,2.105066114499999941e+01,-1.250780430399999972e+02,5.555548673300000212e-02,1.255184973899999932e+02
1.499984059199999997e+00,2.103895760800000048e+01,-1.250078194900000028e+02,5.555546881799999781e-02,1.254482714600000008e+02
1.499984041300000071e+00,2.102725404699999956e+01,-1.249375959000000051e+02,5.555545911200000103e-02,1.253780455600000039e+02
1.499984023299999913e+00,2.101555041099999954e+01,-1.248673722300000009e+02,5.555547463999999797e-02,1.253078197699999947e+02
1.499984005399999987e+00,2.100384688600000160e+01,-1.247971486900000002e+02,5.555545323299999894e-02,1.252375938200000007e+02
1.499983987400000052e+00,2.099214325499999845e+01,-1.247269250199999959e+02,5.555546780199999840e-02,1.251673680100000041e+02
1.499983969399999895e+00,2.098043961400000157e+01,-1.246567013399999979e+02,5.555548591400000236e-02,1.250971422300000029e+02
1.499983951399999960e+00,2.096873609000000016e+01,-1.245864777999999973e+02,5.555546459699999690e-02,1.250269162700000010e+02
1.499983933300000016e+00,2.095703244299999923e+01,-1.245162541100000055e+02,5.555548507900000266e-02,1.249566904899999997e+02
1.499983915200000073e+00,2.094532882700000087e+01,-1.244460304600000029e+02,5.555549538400000181e-02,1.248864646699999952e+02
1.499983896999999899e+00,2.093362533499999856e+01,-1.243758069699999993e+02,5.555546411699999881e-02,1.248162386700000042e+02
1.499983878899999956e+00,2.092192172100000036e+01,-1.243055833300000046e+02,5.555547387600000275e-02,1.247460128400000059e+02
1.499983860700000005e+00,2.091021818100000118e+01,-1.242353597700000023e+02,5.555545914599999829e-02,1.246757869000000056e+02
1.499983842400000045e+00,2.089851455499999844e+01,-1.241651361100000059e+02,5.555547372700000291e-02,1.246055610899999948e+02
1.499983824200000093e+00,2.088681098400000025e+01,-1.240949125199999941e+02,5.555546959600000251e-02,1.245353352000000058e+02
