1.956954886999999985e+02,1.423991823599999977e-02,1.195187327100000023e-02,7.187048390500000200e-05,-1.367568650599999991e+00
1.955954886899999963e+02,1.424687957800000078e-02,1.195779584000000034e-02,7.194192421400000313e-05,-1.367545975000000080e+00
1.954954886799999940e+02,1.425384772999999973e-02,1.196372427299999958e-02,7.201347109799999583e-05,-1.367523275299999952e+00
1.953954886799999997e+02,1.426082270100000049e-02,1.196965859500000000e-02,7.208512476899999399e-05,-1.367500554400000068e+00
1.952954886699999975e+02,1.426780450100000042e-02,1.197559880499999944e-02,7.215688544199999892e-05,-1.367477810500000057e+00
1.951954886599999952e+02,1.427479314100000077e-02,1.198154492500000043e-02,7.222875332799999709e-05,-1.367455045999999896e+00
1.950954886499999930e+02,1.428178863000000021e-02,1.198749693899999955e-02,7.230072864100000306e-05,-1.367432256100000076e+00
1.949954886499999986e+02,1.428879097899999999e-02,1.199345489200000052e-02,7.237281159700000488e-05,-1.367409447900000075e+00
1.948954886399999964e+02,1.429580019700000051e-02,1.199941876600000082e-02,7.244500240900000323e-05,-1.367386616000000110e+00
1.947954886299999941e+02,1.430281629600000000e-02,1.200538857599999995e-02,7.251730129199999942e-05,-1.367363761800000077e+00
1.946954886299999998e+02,1.430983928400000015e-02,1.201136432499999920e-02,7.258970846299999541e-05,-1.367340883700000065e+00
1.945954886199999976e+02,1.431686917200000048e-02,1.201734603400000066e-02,7.266222413800000636e-05,-1.367317984500000083e+00
1.944954886099999953e+02,1.432390597000000008e-02,1.202333370100000000e-02,7.273484853299999327e-05,-1.367295061799999933e+00
1.943954886100000010e+02,1.433094968900000023e-02,1.202932735899999925e-02,7.280758186799999969e-05,-1.367272120300000005e+00
1.942954885999999988e+02,1.433800033799999957e-02,1.203532699399999933e-02,7.288042435900000016e-05,-1.367249155299999908e+00
1.941954885899999965e+02,1.434505792799999936e-02,1.204133260099999984e-02,7.295337622299999662e-05,-1.367226164499999896e+00
1.940954885900000022e+02,1.435212247000000087e-02,1.204734421500000020e-02,7.302643768200000620e-05,-1.367203152499999907e+00
1.939954885800000000e+02,1.435919397200000058e-02,1.205336184299999995e-02,7.309960895500000437e-05,-1.367180119099999924e+00
1.938954885699999977e+02,1.436627244700000063e-02,1.205938548400000039e-02,7.317289026099999373e-05,-1.367157062300000003e+00
1.937954885700000034e+02,1.437335790299999923e-02,1.206541515699999928e-02,7.324628182300000527e-05,-1.367133983800000063e+00
1.936954885600000011e+02,1.438045035199999981e-02,1.207145085900000053e-02,7.331978385900000061e-05,-1.367110881499999930e+00
1.935954885499999989e+02,1.438754980299999930e-02,1.207749260399999976e-02,7.339339659299999748e-05,-1.367087756199999893e+00
1.934954885399999966e+02,1.439465626799999939e-02,1.208354041200000034e-02,7.346712024799999978e-05,-1.367064609899999894e+00
1.933954885400000023e+02,1.440176975600000048e-02,1.208959427900000057e-02,7.354095504499999719e-05,-1.367041440399999974e+00
1.932954885300000001e+02,1.440889027699999991e-02,1.209565421999999994e-02,7.361490120899999423e-05,-1.367018248299999961e+00
1.931954885199999978e+02,1.441601784299999939e-02,1.210172021500000028e-02,7.368895896199999446e-05,-1.366995028100000065e+00
1.930954885200000035e+02,1.442315246399999973e-02,1.210779234499999996e-02,7.376312853300000369e-05,-1.366971793899999899e+00
1.929954885100000013e+02,1.443029415000000003e-02,1.211387055200000007e-02,7.383741014299999804e-05,-1.366948532299999908e+00
1.928954884999999990e+02,1.443744291199999981e-02,1.211995487500000003e-02,7.391180401999999656e-05,-1.366925249399999931e+00
1.927954885000000047e+02,1.444459875999999990e-02,1.212604530199999989e-02,7.398631038900000377e-05,-1.366901940900000056e+00
1.926954884900000025e+02,1.445176170499999982e-02,1.213214186000000083e-02,7.406092947699999772e-05,-1.366878610000000105e+00
1.925954884800000002e+02,1.445893175800000083e-02,1.213824455799999980e-02,7.413566151299999778e-05,-1.366855256900000093e+00
1.924954884800000059e+02,1.446610892799999985e-02,1.214435341300000061e-02,7.421050672499999589e-05,-1.366831882999999914e+00
1.923954884700000036e+02,1.447329322700000032e-02,1.215046840399999946e-02,7.428546533899999687e-05,-1.366808482299999961e+00
1.922954884600000014e+02,1.448048466499999958e-02,1.215658957399999920e-02,7.436053758699999396e-05,-1.366785061200000095e+00
1.921954884600000071e+02,1.448768325300000062e-02,1.216271690900000077e-02,7.443572369800000651e-05,-1.366761615499999971e+00
1.920954884500000048e+02,1.449488900100000081e-02,1.216885041899999978e-02,7.451102390099999966e-05,-1.366738145100000024e+00
1.919954884400000026e+02,1.450210191999999967e-02,1.217499013199999959e-02,7.458643842899999408e-05,-1.366714653400000090e+00
1.918954884400000083e+02,1.450932202200000062e-02,1.218113604900000063e-02,7.466196751299999620e-05,-1.366691139200000071e+00
1.917954884300000060e+02,1.451654931600000059e-02,1.218728817899999983e-02,7.473761138499999924e-05,-1.366667601899999918e+00
1.916954884200000038e+02,1.452378381300000083e-02,1.219344650900000028e-02,7.481337027599999610e-05,-1.366644037299999948e+00
1.915954884200000095e+02,1.453102552499999957e-02,1.219961110100000086e-02,7.488924442299999516e-05,-1.366620455599999895e+00
1.914954884100000072e+02,1.453827446100000066e-02,1.220578190899999915e-02,7.496523405600000254e-05,-1.366596845899999968e+00
1.913954884000000050e+02,1.454553063399999929e-02,1.221195897199999977e-02,7.504133941199999953e-05,-1.366573214099999989e+00
1.912954884000000106e+02,1.455279405299999933e-02,1.221814229399999924e-02,7.511756072599999384e-05,-1.366549558900000072e+00
1.911954883900000084e+02,1.456006472900000029e-02,1.222433187800000057e-02,7.519389823200000645e-05,-1.366525879099999896e+00
1.910954883800000061e+02,1.456734267400000039e-02,1.223052775200000018e-02,7.527035216900000573e-05,-1.366502178199999973e+00
1.909954883800000118e+02,1.457462789800000047e-02,1.223672991000000071e-02,7.534692277199999939e-05,-1.366478453000000037e+00
1.908954883700000096e+02,1.458192041200000004e-02,1.224293836199999951e-02,7.542361027899999616e-05,-1.366454703999999909e+00
1.907954883600000073e+02,1.458922022700000036e-02,1.224915311200000002e-02,7.550041492600000406e-05,-1.366430929499999891e+00
1.906954883600000130e+02,1.459652735499999965e-02,1.225537418000000045e-02,7.557733695500000600e-05,-1.366407131999999969e+00
1.905954883500000108e+02,1.460384180500000004e-02,1.226160158100000029e-02,7.565437660399999711e-05,-1.366383311999999961e+00
1.904954883400000085e+02,1.461116359000000017e-02,1.226783531499999955e-02,7.573153411300000029e-05,-1.366359468099999974e+00
1.903954883400000142e+02,1.461849271900000045e-02,1.227407539200000078e-02,7.580880972299999809e-05,-1.366335599999999983e+00
