6.666780816299999746e-01,1.638498843400000016e-01,1.014900589800000006e+02,-1.517066301799999906e+02,5.125834900100000036e-02
6.666780821900000209e-01,1.638499252399999995e-01,1.014888668400000000e+02,-1.517048420899999996e+02,5.125835621500000189e-02
6.666780942700000212e-01,1.638508179500000050e-01,1.014333955999999972e+02,-1.516216378599999928e+02,5.125837285599999654e-02
6.666781069599999610e-01,1.638517547199999924e-01,1.013779243000000037e+02,-1.515384336699999892e+02,5.125840311200000055e-02
6.666781195800000059e-01,1.638526862099999870e-01,1.013224629399999941e+02,-1.514552443700000026e+02,5.125843145700000048e-02
6.666781319900000335e-01,1.638536015600000062e-01,1.012669916699999959e+02,-1.513720401699999911e+02,5.125845436899999913e-02
6.666781447299999774e-01,1.638545414900000052e-01,1.012115203700000023e+02,-1.512888359799999876e+02,5.125848474499999918e-02
6.666781574500000307e-01,1.638554787800000079e-01,1.011560490699999946e+02,-1.512056317900000124e+02,5.125851399499999766e-02
6.666781700999999671e-01,1.638564097599999880e-01,1.011005777799999947e+02,-1.511224276000000089e+02,5.125854096299999746e-02
6.666781823099999782e-01,1.638573084199999863e-01,1.010451065299999982e+02,-1.510392233800000099e+02,5.125855743499999756e-02
6.666781933100000002e-01,1.638581176099999925e-01,1.009991183199999938e+02,-1.509702434399999902e+02,5.125859111500000176e-02
6.666782055900000170e-01,1.638590205200000094e-01,1.009436470600000035e+02,-1.508870392199999912e+02,5.125860839199999908e-02
6.666782184899999741e-01,1.638599687600000021e-01,1.008881757500000020e+02,-1.508038350399999956e+02,5.125863967799999810e-02
6.666782316399999520e-01,1.638609346600000127e-01,1.008327044100000052e+02,-1.507206308799999874e+02,5.125867623900000336e-02
6.666782439899999746e-01,1.638618410400000114e-01,1.007772331500000007e+02,-1.506374266599999885e+02,5.125869372499999854e-02
6.666782571899999565e-01,1.638628096099999931e-01,1.007217618100000038e+02,-1.505542225000000087e+02,5.125873053499999804e-02
6.666782695399999792e-01,1.638637150499999973e-01,1.006662905499999994e+02,-1.504710182899999893e+02,5.125874712899999852e-02
6.666782820900000184e-01,1.638646348199999936e-01,1.006108192800000012e+02,-1.503878140799999983e+02,5.125876794900000033e-02
6.666782952299999954e-01,1.638655972999999988e-01,1.005553479499999980e+02,-1.503046099199999901e+02,5.125880194500000153e-02
6.666783080899999492e-01,1.638665387799999873e-01,1.004998766399999965e+02,-1.502214057299999865e+02,5.125882901699999744e-02
6.666783078200000379e-01,1.638665192600000098e-01,1.004998720399999996e+02,-1.502213987799999870e+02,5.125882283500000219e-02
6.666783207800000000e-01,1.638674674099999951e-01,1.004444007299999981e+02,-1.501381945999999914e+02,5.125885171399999912e-02
6.666783334900000524e-01,1.638683968200000118e-01,1.003889294399999983e+02,-1.500549904000000083e+02,5.125887437900000093e-02
6.666783467900000426e-01,1.638693687099999907e-01,1.003334580899999935e+02,-1.499717862500000081e+02,5.125891015000000328e-02
6.666783592099999600e-01,1.638702758099999934e-01,1.002779868300000032e+02,-1.498885820300000091e+02,5.125892517399999876e-02
6.666783730099999916e-01,1.638712832600000002e-01,1.002225154399999951e+02,-1.498053779100000042e+02,5.125897156499999857e-02
6.666783858599999446e-01,1.638722207599999925e-01,1.001670441400000016e+02,-1.497221737200000007e+02,5.125899557900000236e-02
6.666783983499999788e-01,1.638731316500000035e-01,1.001115728700000034e+02,-1.496389695100000097e+02,5.125901089499999841e-02
6.666784118199999831e-01,1.638741135900000090e-01,1.000561015100000049e+02,-1.495557653600000094e+02,5.125904832799999672e-02
6.666784248999999551e-01,1.638750666400000111e-01,1.000006301899999954e+02,-1.494725611800000138e+02,5.125907634199999841e-02
6.666784377400000183e-01,1.638760015100000078e-01,9.994515889699999889e+01,-1.493893569900000102e+02,5.125909831400000255e-02
6.666784507699999862e-01,1.638769489299999882e-01,9.988968758299999706e+01,-1.493061528199999941e+02,5.125912394700000291e-02
6.666784641899999864e-01,1.638779250600000126e-01,9.983421623200000283e+01,-1.492229486599999859e+02,5.125915832899999997e-02
6.666784775499999816e-01,1.638788964500000056e-01,9.977874488599999836e+01,-1.491397445000000062e+02,5.125919091399999683e-02
6.666784905699999486e-01,1.638798419999999978e-01,9.972327357499999323e+01,-1.490565403200000105e+02,5.125921503900000148e-02
