5.828220201199999906e+01,5.500848406200000262e+00
5.808250677000000195e+01,5.489818021399999637e+00
5.788281197900000308e+01,5.478779524200000139e+00
5.768311764199999914e+01,5.467732872000000022e+00
5.748342376200000103e+01,5.456678021700000158e+00
5.728373034100000183e+01,5.445614929899999623e+00
5.708403738199999822e+01,5.434543552900000130e+00
5.688434488800000111e+01,5.423463846399999788e+00
5.668465286200000008e+01,5.412375765900000246e+00
5.648496130600000242e+01,5.401279266399999557e+00
5.628527022400000135e+01,5.390174302500000181e+00
5.608557961799999703e+01,5.379060828400000105e+00
5.588588949199999689e+01,5.367938797999999956e+00
5.568619984800000111e+01,5.356808164500000302e+00
5.548651069000000291e+01,5.345668880999999928e+00
5.528682202000000245e+01,5.334520900000000232e+00
5.508713384200000007e+01,5.323364173499999907e+00
5.488744615899999957e+01,5.312198653300000295e+00
5.468775897399999764e+01,5.301024290400000005e+00
5.448807228900000155e+01,5.289841035700000305e+00
5.428838610999999759e+01,5.278648839399999737e+00
5.408870043699999997e+01,5.267447651300000366e+00
5.388901527600000207e+01,5.256237420799999782e+00
5.368933062899999697e+01,5.245018096899999982e+00
5.348964649900000268e+01,5.233789627700000224e+00
5.328996289100000183e+01,5.222551961399999776e+00
5.309027980599999808e+01,5.211305045099999589e+00
5.289059724999999901e+01,5.200048825999999735e+00
5.269091522499999769e+01,5.188783250300000205e+00
5.249123373500000156e+01,5.177508263900000074e+00
5.229155278300000020e+01,5.166223812100000146e+00
5.209187237399999759e+01,5.154929839900000310e+00
5.189219251000000099e+01,5.143626291400000383e+00
5.169251319499999653e+01,5.132313110400000156e+00
5.149283443400000237e+01,5.120990240000000249e+00
5.129315623000000102e+01,5.109657623000000370e+00
5.109347858600000336e+01,5.098315201300000155e+00
5.089380150699999916e+01,5.086962916500000098e+00
5.069412499700000296e+01,5.075600709299999735e+00
5.049444905899999725e+01,5.064228520200000361e+00
5.029477369699999656e+01,5.052846288699999633e+00
5.009509891599999776e+01,5.041453954099999635e+00
4.989542472000000117e+01,5.030051454699999702e+00
4.969575111200000350e+01,5.018638728400000026e+00
4.949607809700000161e+01,5.007215712399999852e+00
4.929640567999999945e+01,4.995782343300000150e+00
4.909673386299999720e+01,4.984338557000000058e+00
4.889706265200000246e+01,4.972884288700000432e+00
4.869739205199999788e+01,4.961419473000000302e+00
4.849772206499999783e+01,4.949944043700000407e+00
4.829805269799999934e+01,4.938457934099999669e+00
4.809838395399999911e+01,4.926961076699999609e+00
4.789871583800000110e+01,4.915453403199999904e+00
4.769904835500000218e+01,4.903934844700000184e+00
4.749938150900000267e+01,4.892405331500000010e+00
4.729971530499999943e+01,4.880864793099999766e+00
4.710004974800000355e+01,4.869313158399999786e+00
4.690038484299999766e+01,4.857750355400000331e+00
4.670072059400000342e+01,4.846176311299999817e+00
4.650105700700000000e+01,4.834590952800000174e+00
4.630139408699999848e+01,4.822994205299999670e+00
4.610173183799999919e+01,4.811385993700000085e+00
4.590207026600000262e+01,4.799766242099999580e+00
4.570240937700000217e+01,4.788134873599999786e+00
4.550274917499999816e+01,4.776491810599999610e+00
4.530308966500000167e+01,4.764836974399999647e+00
4.510343085400000263e+01,4.753170285700000441e+00
4.490377274600000135e+01,4.741491664099999781e+00
4.470411534699999834e+01,4.729801028299999821e+00
4.450445866399999773e+01,4.718098296299999994e+00
4.430480270000000331e+01,4.706383384799999625e+00
4.410514746300000155e+01,4.694656209899999766e+00
4.390549295900000004e+01,4.682916686399999584e+00
4.370583919199999912e+01,4.671164728299999958e+00
4.350618616900000291e+01,4.659400248699999914e+00
4.330653389700000133e+01,4.647623159400000148e+00
4.310688238000000183e+01,4.635833371400000402e+00
4.290723162599999796e+01,4.624030794500000319e+00
4.270758164200000095e+01,4.612215337600000353e+00
4.250793243199999694e+01,4.600386908299999966e+00
4.230828400400000078e+01,4.588545413100000303e+00
4.210863636399999876e+01,4.576690757699999779e+00
4.190898951900000213e+01,4.564822846200000228e+00
4.170934347600000081e+01,4.552941581899999868e+00
4.150969824199999891e+01,4.541046866700000351e+00
4.131005382299999695e+01,4.529138601399999686e+00
4.111041022599999906e+01,4.517216685500000217e+00
4.091076745899999878e+01,4.505281017299999746e+00
4.071112552900000026e+01,4.493331493900000417e+00
4.051148444399999704e+01,4.481368010899999810e+00
4.031184420999999674e+01,4.469390462899999861e+00
4.011220483500000000e+01,4.457398742799999702e+00
3.991256632700000040e+01,4.445392742400000152e+00
3.971292869399999859e+01,4.433372352000000127e+00
3.951329194299999870e+01,4.421337460500000205e+00
3.931365608299999792e+01,4.409287955499999967e+00
3.911402112100000039e+01,4.397223722999999751e+00
3.891438706600000330e+01,4.385144647399999762e+00
3.871475392600000021e+01,4.373050611900000106e+00
3.851512171000000251e+01,4.360941497799999844e+00
3.831549042599999666e+01,4.348817185199999713e+00
3.811586008300000117e+01,4.336677552200000285e+00
3.791623068900000249e+01,4.324522475600000249e+00
3.771660225499999797e+01,4.312351830399999919e+00
3.751697478799999885e+01,4.300165489800000351e+00
3.731734829799999886e+01,4.287963325599999820e+00
3.711772279499999883e+01,4.275745207399999970e+00
3.691809828800000304e+01,4.263511003299999658e+00
3.671847478699999812e+01,4.251260579600000256e+00
3.651885230100000257e+01,4.238993800500000297e+00
3.631923084099999954e+01,4.226710528399999944e+00
3.611961041600000044e+01,4.214410624000000105e+00
3.591999103799999915e+01,4.202093945699999722e+00
3.572037271599999997e+01,4.189760350000000244e+00
3.552075546199999678e+01,4.177409691300000283e+00
3.532113928500000100e+01,4.165041822000000060e+00
3.512152419699999939e+01,4.152656592299999616e+00
3.492191021000000006e+01,4.140253850299999705e+00
3.472229733399999674e+01,4.127833441599999986e+00
3.452268558099999751e+01,4.115395209899999962e+00
3.432307496300000338e+01,4.102938996299999808e+00
3.412346549200000112e+01,4.090464639600000396e+00
3.392385717999999883e+01,4.077971976299999746e+00
3.372425003899999751e+01,4.065460840200000092e+00
